particle_id,radius_km,mass_kg,mass_earth,mass_solar
249,24.82063592710604,6.405120761004656e+16,1.0722199232150653e-08,3.2204014042820507e-14
250,24.81301654623458,6.399223884530464e+16,1.0712327836003277e-08,3.217436540700714e-14
251,24.80713147789403,6.394671724762118e+16,1.0704707501306398e-08,3.2151477810882885e-14
252,24.806209456475553,6.39395872755469e+16,1.07035139409669e-08,3.2147892964798434e-14
253,24.79671908401044,6.386622922679232e+16,1.0691233772592604e-08,3.2111009606616817e-14
254,24.76619729596089,6.3630684380586776e+16,1.0651803465759077e-08,3.1992581089529383e-14
255,24.738904175821563,6.342054714550505e+16,1.0616626403768974e-08,3.188692714915886e-14
256,24.69692338523481,6.3098229406819096e+16,1.0562670278050199e-08,3.1724870485901446e-14
257,24.56688313732324,6.210674793677454e+16,1.0396695860806958e-08,3.1226368047369703e-14
258,24.54870124394713,6.1968954786097416e+16,1.0373629229130302e-08,3.115708765867778e-14
259,24.543023510056585,6.1925967355319096e+16,1.0366433115044686e-08,3.1135474204753885e-14
260,24.536791635111946,6.18788072852787e+16,1.0358538499382576e-08,3.111176280859899e-14
261,24.50143913474208,6.161172832951651e+16,1.0313829369277935e-08,3.097747940063779e-14
262,24.46731748920914,6.135467805983649e+16,1.0270799045463167e-08,3.084823826993368e-14
263,24.46349744444873,6.132594491096076e+16,1.026598910419417e-08,3.0833791661283895e-14
264,24.461748261889944,6.131279111678376e+16,1.0263787153488054e-08,3.082717812520552e-14
265,24.45952148976058,6.129604858657495e+16,1.0260984446853044e-08,3.081876022493361e-14
266,24.41982899051609,6.099812199651785e+16,1.0211111409726318e-08,3.066896707585919e-14
267,24.39119104622426,6.078377000173661e+16,1.0175228795180687e-08,3.056119401571537e-14
268,24.382589165182385,6.071948404032959e+16,1.016446729806368e-08,3.052887197088349e-14
269,24.329105276284686,6.032079022498201e+16,1.009772578482307e-08,3.0328414528981563e-14
270,24.323228620690543,6.027708961778316e+16,1.0090410284703154e-08,3.030644250034348e-14
271,24.288810753173664,6.0021571567002424e+16,1.0047636454979886e-08,3.017797174697948e-14
272,24.259156132243888,5.980199580545836e+16,1.0010879379669764e-08,3.006757225301086e-14
273,24.220558674237648,5.9517006357243496e+16,9.963172025556723e-09,2.992428371037724e-14
274,24.21634237499469,5.94859297213549e+16,9.95796978357104e-09,2.9908658830598965e-14
275,24.181146218874957,5.922693504515058e+16,9.91461396528209e-09,2.9778440080621935e-14
276,24.16050378293274,5.907538579772249e+16,9.88924455719381e-09,2.970224332689223e-14
277,24.1175110916496,5.876057948822934e+16,9.836545847897435e-09,2.954396330080111e-14
278,24.070161087803942,5.841516390594687e+16,9.77872313339578e-09,2.937029337828916e-14
279,24.068276444753852,5.840144362640069e+16,9.776426352799376e-09,2.936339502162012e-14
280,24.06624418613916,5.838665110697535e+16,9.773950078793903e-09,2.9355957558360996e-14
281,24.052269658662798,5.8285000160217336e+16,9.756933667332751e-09,2.93048489432543e-14
282,24.050611076412643,5.827294344347967e+16,9.754915367853781e-09,2.929878700172942e-14
283,24.046291662120947,5.824155216848754e+16,9.749660455149151e-09,2.9283003925993776e-14
284,24.01701723152927,5.802909777555905e+16,9.7140954999559e-09,2.917618495241591e-14
285,24.011386383737808,5.798829215696131e+16,9.707264622151694e-09,2.915566848187022e-14
286,24.00837690133791,5.79664908911133e+16,9.703615081032054e-09,2.914470712301817e-14
287,23.981833798215238,5.777444415760712e+16,9.671466376653622e-09,2.904814882328456e-14
288,23.980031037263494,5.776141608599419e+16,9.669285471957881e-09,2.904159849867978e-14
289,23.977167405717676,5.774072541283568e+16,9.665821844523977e-09,2.9031195529652114e-14
290,23.96594437428375,5.765968297482033e+16,9.652255306138782e-09,2.899044857250182e-14
291,23.96443083656064,5.7648759400191784e+16,9.650426695127923e-09,2.898495635832099e-14
292,23.920994229084506,5.733585434189104e+16,9.598046256084928e-09,2.882763225363063e-14
293,23.91016386563965,5.725801221325995e+16,9.585015450843617e-09,2.878849436541437e-14
294,23.901087128583857,5.719282838741344e+16,9.574103650839857e-09,2.8755720887423045e-14
295,23.812333799085653,5.655805875953213e+16,9.46784294677791e-09,2.8436567966299366e-14
296,23.808074217488933,5.652771264866118e+16,9.46276299498902e-09,2.8421310383857162e-14
297,23.80488846816467,5.6505023829950104e+16,9.458964877144881e-09,2.8409902776356066e-14
298,23.790836559186992,5.640501896978298e+16,9.442224021274943e-09,2.8359621789605906e-14
299,23.76035758852745,5.618851140081197e+16,9.405980562698658e-09,2.825076493816341e-14
300,23.737847745440476,5.6028968760866424e+16,9.379273057323676e-09,2.817054922312935e-14
301,23.72812521709676,5.5960152056295416e+16,9.367753111885603e-09,2.8135949186641705e-14
302,23.724746552995743,5.593625084608584e+16,9.363752039192068e-09,2.8123932006358146e-14
303,23.719175112146456,5.589685244844815e+16,9.357156730771489e-09,2.810412306600977e-14
