particle_id,radius_km,mass_kg,mass_earth,mass_solar
290,15.786741045196175,1.6480336112380448e+16,2.7588152324240286e-09,8.286072900056538e-15
291,15.78071363797626,1.6461466649274328e+16,2.7556564763228277e-09,8.27658560891053e-15
292,15.751358112806104,1.6369771816098162e+16,2.7403067224843153e-09,8.230482782665045e-15
293,15.745532603073453,1.6351615857782394e+16,2.7372674073866596e-09,8.221354231332781e-15
294,15.742711667650726,1.6342828872280886e+16,2.7357964622989293e-09,8.216936263037673e-15
295,15.740367550417528,1.6335529532077354e+16,2.734574549662996e-09,8.213266261125311e-15
296,15.739919037065741,1.6334133155345042e+16,2.734340795607676e-09,8.212564183247713e-15
297,15.718195583175246,1.6266595776859118e+16,2.723035009897093e-09,8.178607373277516e-15
298,15.711503596242636,1.624582821981172e+16,2.7195585120676854e-09,8.168165748150615e-15
299,15.697326855489928,1.6201891277479884e+16,2.7122034493465952e-09,8.146074893650768e-15
300,15.697089455844006,1.6201156197210852e+16,2.7120803965987977e-09,8.14570530600067e-15
301,15.667374312998252,1.6109322185044658e+16,2.6967073441385153e-09,8.09953250258666e-15
302,15.660050693873776,1.6086742128312632e+16,2.6929274330956503e-09,8.08817957902411e-15
303,15.650927666992827,1.6058643694352422e+16,2.6882237433718435e-09,8.07405209578687e-15
304,15.62486771801592,1.5978560707866926e+16,2.6748178175783625e-09,8.033787536887822e-15
305,15.596004370064852,1.5890174040054998e+16,2.6600218520203806e-09,7.989348007991773e-15
306,15.59430242359164,1.588497246267509e+16,2.65915110576797e-09,7.986732730665432e-15
307,15.573313554763429,1.582091847967847e+16,2.6484284419349337e-09,7.954527321198677e-15
308,15.564532072142129,1.5794170261757676e+16,2.643950778946941e-09,7.941078706915149e-15
309,15.558180143693848,1.5774841218860302e+16,2.6407150889943926e-09,7.931360345745582e-15
310,15.53949518690023,1.5718073966634376e+16,2.631212226972902e-09,7.902818598352059e-15
